manifest,Exist,Thumbnail,Attribution,License
http://codh.rois.ac.jp/pmjt/book/200024135/manifest.json,1,"http://codh.rois.ac.jp/pmjt/iiif/200024135/200024135_00001.tif/full/200,/0/default.jpg","<span>日本古典籍データセット（<a href=""http://www.nijl.ac.jp/pages/cijproject/"">国文研</a>所蔵）<a href=""http://codh.rois.ac.jp/"">CODH</a>配信</span>",http://creativecommons.org/licenses/by-sa/4.0/
http://codh.rois.ac.jp/pmjt/book/200024136/manifest.json,1,"http://codh.rois.ac.jp/pmjt/iiif/200024136/200024136_00001.tif/full/200,/0/default.jpg","<span>日本古典籍データセット（<a href=""http://www.nijl.ac.jp/pages/cijproject/"">国文研</a>所蔵）<a href=""http://codh.rois.ac.jp/"">CODH</a>配信</span>",http://creativecommons.org/licenses/by-sa/4.0/
http://codh.rois.ac.jp/pmjt/book/200024137/manifest.json,1,"http://codh.rois.ac.jp/pmjt/iiif/200024137/200024137_00001.tif/full/200,/0/default.jpg","<span>日本古典籍データセット（<a href=""http://www.nijl.ac.jp/pages/cijproject/"">国文研</a>所蔵）<a href=""http://codh.rois.ac.jp/"">CODH</a>配信</span>",http://creativecommons.org/licenses/by-sa/4.0/
http://codh.rois.ac.jp/pmjt/book/200024139/manifest.json,1,"http://codh.rois.ac.jp/pmjt/iiif/200024139/200024139_00001.tif/full/200,/0/default.jpg","<span>日本古典籍データセット（<a href=""http://www.nijl.ac.jp/pages/cijproject/"">国文研</a>所蔵）<a href=""http://codh.rois.ac.jp/"">CODH</a>配信</span>",http://creativecommons.org/licenses/by-sa/4.0/
http://gallica.bnf.fr/iiif/ark:/12148/btv1b105264259/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/btv1b105264259/f1/full/200,/0/default.jpg",Bibliothèque nationale de France,https://gallica.bnf.fr/html/und/conditions-dutilisation-des-contenus-de-gallica
http://gallica.bnf.fr/iiif/ark:/12148/btv1b10526547d/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10526547d/f1/full/200,/0/default.jpg",Bibliothèque nationale de France,https://gallica.bnf.fr/html/und/conditions-dutilisation-des-contenus-de-gallica
http://gallica.bnf.fr/iiif/ark:/12148/btv1b10526552k/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10526552k/f1/full/200,/0/default.jpg",Bibliothèque nationale de France,https://gallica.bnf.fr/html/und/conditions-dutilisation-des-contenus-de-gallica
http://gallica.bnf.fr/iiif/ark:/12148/btv1b105266235/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/btv1b105266235/f1/full/200,/0/default.jpg",Bibliothèque nationale de France,https://gallica.bnf.fr/html/und/conditions-dutilisation-des-contenus-de-gallica
http://gallica.bnf.fr/iiif/ark:/12148/btv1b10526637c/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10526637c/f1/full/200,/0/default.jpg",Bibliothèque nationale de France,https://gallica.bnf.fr/html/und/conditions-dutilisation-des-contenus-de-gallica
http://gallica.bnf.fr/iiif/ark:/12148/btv1b10526638t/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10526638t/f1/full/200,/0/default.jpg",Bibliothèque nationale de France,https://gallica.bnf.fr/html/und/conditions-dutilisation-des-contenus-de-gallica
http://www2.dhii.jp/nijl/kanzo/iiif/200016827/manifest.json,1,"http://candra.dhii.jp/tomcat/digilib/Scaler/IIIF/nijl!kanzo!NIIP!WA9-0038!WA9-0038-00001/full/200,/0/default.jpg",http://www.nijl.ac.jp/index_e.html,http://creativecommons.org/licenses/by-sa/4.0/
http://www2.dhii.jp/nijl/kanzo/iiif/ldpd_143870/manifest.json,1,"https://derivativo-4.library.columbia.edu/iiif/2/ldpd:143990/full/200,/0/default.jpg",Columbia University Libraries,https://library.columbia.edu/about/policies/copyright-online-collections.html
http://www2.dhii.jp/nijl/kanzo/iiif/princeton_qz20sw14s/manifest.json,1,"http://libimages.princeton.edu/loris2/pudl0094/8941435/vol01/00000001.jp2/full/200,/0/default.jpg",http://rbsc.princeton.edu/,http://rbsc.princeton.edu/services/imaging-publication-services
http://www2.dhii.jp/nijl/NIJL0048/0110-189102/manifest_tags.json,1,"http://www2.dhii.jp/loris/NIJL0048/0110-189102/0110-189102-0000.jpg/full/200,/0/default.jpg","http://www.nijl.ac.jp/index_e.html  and 北﨑 勇帆 (東京大学大学院博士課程), 永崎研宣 (人文情報学研究所) (Annotation)",http://creativecommons.org/licenses/by-sa/4.0/
https://iiif.bodleian.ox.ac.uk/iiif/manifest/3fde513f-f6b9-43e6-bfbc-3ccdf70bff83.json,1,"https://iiif.bodleian.ox.ac.uk/iiif/image/1eb209f8-b61b-4786-9ee3-92fa5aedac53/full/200,/0/default.jpg","Photo: © Bodleian Libraries, University of Oxford. Terms of use: http://digital.bodleian.ox.ac.uk/terms.html.",
https://iiif.bodleian.ox.ac.uk/iiif/manifest/4cfa9d0b-e863-44e8-af1b-37d3e878c6f1.json,1,"https://iiif.bodleian.ox.ac.uk/iiif/image/a696359f-aaeb-49aa-90b6-1ea4474f3797/full/200,/0/default.jpg","Photo: © Bodleian Libraries, University of Oxford. Terms of use: http://digital.bodleian.ox.ac.uk/terms.html.",
https://iiif.bodleian.ox.ac.uk/iiif/manifest/bd616c06-c832-41df-85e0-d724b19f4e8f.json,0,,,
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/8/manifest,1,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/hyakki/images/hyakki.tif/full/200,/0/default.jpg","東京大学総合図書館 General Library in the University of Tokyo, JAPAN",https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse
https://iiif.lib.harvard.edu/manifests/drs:53930832,1,"https://ids.lib.harvard.edu/ids/iiif/53931007/full/200,/0/default.jpg",,http://nrs.harvard.edu/urn-3:hul.ois:hlviewerterms
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::0012b18d-a5df-4239-bc59-e95c2d8f0867/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F4c%2Fed%2F82%2F2d%2F4ced822d-b9ef-4bdf-b42d-2f9a72607c3f/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::019fe5bd-75c0-4890-aad0-e0a1cb5b1589/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F57%2F60%2F2a%2Fa2%2F57602aa2-0158-43a9-b0d3-40434c6116a3/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::01b749a9-1708-44b4-b15b-1ca5f6b70a56/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fdd%2F7d%2F25%2Ff9%2Fdd7d25f9-20a7-4ff0-a97d-73b9ebfb7ca7/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::023ba361-ffb6-4cf0-a7ad-9d9a5f66977c/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F80%2F6e%2F93%2Fe4%2F806e93e4-1642-4264-a396-c841d64100ff/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::0669167c-ca16-477f-aa81-220d4bbd05e4/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F8e%2Fbd%2F3c%2F1c%2F8ebd3c1c-11cc-4d54-968a-944a3694ff98/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::066e2602-18f2-40db-8be5-0e3be493fb13/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Ff6%2Fb4%2F4a%2F60%2Ff6b44a60-df7b-4a5e-82f1-9bce2eb0ef49/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::06e61373-d57c-479d-bfb5-6f84b73968df/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fc6%2F8c%2Fa4%2Fa7%2Fc68ca4a7-428f-4b42-935a-d1cafa5da199/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::084cd033-951c-4689-8ef7-a147d181632f/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F78%2Faf%2Fc2%2F37%2F78afc237-dc50-4770-821e-d7519565fb29/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::0a1084b2-fa46-472c-8222-cbf7d71cecea/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F19%2F6d%2F5b%2F46%2F196d5b46-dd0a-4c75-87db-73515c83a115/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::0c7e8679-fc31-4527-9d53-a05ef62a4c60/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fbd%2F0e%2F6a%2F2d%2Fbd0e6a2d-17b5-4162-b6d5-7bcf0ce0ef93/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::0ca96f03-3add-49ce-a13f-94770eca9522/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F40%2F4c%2F90%2Fa5%2F404c90a5-c0be-44b7-9a33-59503b5902b2/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::0d44e20c-7549-458e-b773-7b202187430a/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F0e%2F87%2Fac%2Fc1%2F0e87acc1-006f-4fd7-9016-d24abea8474b/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::0debf2fa-0fd3-4a29-9b62-59603e6996fd/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fdd%2F6c%2F38%2F7f%2Fdd6c387f-33b9-468d-bfcd-ef430b7b84f2/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::0e3d0829-8a8f-4fa9-915f-38d2fc4ad050/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fff%2Fa5%2F45%2F74%2Fffa54574-5704-4264-a4a6-25c7c96dda22/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::0eedc39c-6343-4771-a187-604beebc4267/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F71%2F07%2F79%2F9d%2F7107799d-16fc-41cc-be13-e411f8b44354/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::1039ffc1-4a4c-4752-b7cd-aa9a5778b8d7/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F5c%2Fdc%2F33%2Fa6%2F5cdc33a6-cbc8-442e-9357-99c288bb5a7d/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::10beb9bd-70c1-4834-af21-07ae28697721/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Faa%2Fcc%2Faa%2F78%2Faaccaa78-4e0e-45b0-a3f0-000614ea91cd/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::112dcb24-1134-4efe-89d4-ffa100e4e035/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F9b%2F35%2F32%2F34%2F9b353234-a334-4fbc-b84f-7263f35ffe64/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::14aa25ec-49ce-4d79-94c4-1f6b8654e7f8/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F50%2F87%2F32%2F83%2F50873283-c2da-48af-b82f-96fc2d524637/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::14f92ef4-09fc-45a2-8a11-5e5953bafbb0/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fd0%2F70%2F8b%2Fbd%2Fd0708bbd-0db0-41fb-b24b-83f7dabfe9b9/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::15f3d936-0827-4409-b532-cf035a16641f/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F7c%2F4c%2F04%2Fbd%2F7c4c04bd-2424-439a-b09d-8cf59b5b5cf3/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::16524a92-c9aa-40f9-bd89-0e897568602d/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fc3%2Fa7%2F0a%2Fa0%2Fc3a70aa0-3a2c-4373-a274-685b78e7a804/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::16b35d24-5a41-449b-af64-c4efc7df43c4/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F82%2F93%2F64%2Ffa%2F829364fa-8272-495f-8ed2-346490bedf77/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::170a6a9e-6552-4eda-9dc7-0a71d1edc68d/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F13%2Fbc%2F7a%2Fe4%2F13bc7ae4-aca8-4a3a-bec6-397c4cb5ea8e/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::1a09fb53-c578-4b4b-a129-cfdc2b008759/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F5f%2F1e%2F0c%2F7a%2F5f1e0c7a-48f2-4b2b-bc3c-b25e1dd0ceef/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::1a9a294d-f14a-421b-a7fa-c7c8e19e0649/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F88%2F60%2F9d%2F7f%2F88609d7f-08ae-4caa-8678-314cd6ccc2fa/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::1a9c5942-b901-4f2b-a02e-b9377050018b/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F81%2F5e%2F83%2F57%2F815e8357-796f-4901-89d2-c05caac4613c/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::1b45f1a7-c6c7-48e0-ad02-3ea6efdd82d6/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F9d%2F2d%2F8f%2Fe0%2F9d2d8fe0-7564-4bcf-bad7-4f64f6a80522/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::1d093ea9-6152-4924-afca-759ee170febe/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Ffb%2F03%2Ff0%2F6c%2Ffb03f06c-bb53-485b-90f3-868fdb368c7e/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::1dfbfd52-4397-4985-81f4-ee5588ef8de9/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F23%2F64%2Fcc%2F32%2F2364cc32-52eb-4525-b05f-f211c47e7fd0/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::21496519-9537-4348-8698-daa46c03d259/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F44%2F87%2F97%2Fd2%2F448797d2-3390-4687-8fba-e5a86fba95c5/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::235e11e0-fa8c-4fde-b656-d30b3ec09715/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fcc%2Fc4%2Fdd%2F5a%2Fccc4dd5a-5da9-434b-9ea9-c35715a1101a/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::23a09b25-f86c-425e-8fee-b8397b434c61/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fdb%2F2a%2Fcb%2F5a%2Fdb2acb5a-649c-4159-9f00-8e3fc7bbb520/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::23f59412-767e-495e-aa1c-34f8e286b8f1/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F81%2F0e%2F75%2F67%2F810e7567-e803-42a4-9f80-b884e4f48a84/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::248ca8d7-8f32-4a99-90b7-c6d246d4b122/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F40%2F52%2Fa3%2Faa%2F4052a3aa-2a0a-4523-8d0f-45bfef8c83c8/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::27115214-0358-4b8f-a997-ff9265bdefc6/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fc4%2F9f%2F2a%2Ffe%2Fc49f2afe-ce33-446d-babf-bff60bbb67ca/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::290daa07-bcc9-477d-80e5-120685994cfd/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F76%2F87%2Fda%2F4c%2F7687da4c-621f-45d6-b783-765fe1dcf32a/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::29100991-ef9a-4a43-86ea-0b1fdcf3018d/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fdb%2F36%2Fd7%2F7f%2Fdb36d77f-c9fc-4be0-b6ab-c044815b658a/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::2ac099fd-5962-4cf8-8d21-512bd512cd90/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F18%2Fbe%2Fc3%2F83%2F18bec383-f3cb-4bce-84de-303c2e958984/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::2aeb57a7-d172-43bd-a643-9cc5940c78f0/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fae%2Fa0%2Fcf%2Fcf%2Faea0cfcf-a39a-4d03-86cc-e8accc5bf714/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::2bd7fbc9-059b-48a6-bd2b-eb1ad8c09955/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fb1%2F4f%2Fc5%2F5a%2Fb14fc55a-9eb4-466f-a6a9-3beb2265c969/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::2bf2be9a-27e5-4ad2-862e-c7e859e00b59/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fd7%2F1f%2F6d%2Fb2%2Fd71f6db2-bec9-4038-9c4f-6006e26c6eb8/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::2d2ccbe8-cbd4-4b39-96f4-3395ef041046/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Ffb%2Fbb%2F3d%2Ff3%2Ffbbb3df3-4977-4d7e-88e9-37f9f225ddcc/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::2d65232b-1daa-4524-8339-aa4ebe76191e/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F95%2Ffb%2F16%2F9e%2F95fb169e-68b4-4cda-b5cc-fe998eaeddfa/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::2e4b5248-1d81-4cc5-bcac-c69045f8271a/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F97%2Feb%2F92%2F81%2F97eb9281-6f87-4f9d-967e-ffc4a39e6093/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::2f7d1a21-48d7-497a-9d09-33257008cdbb/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F39%2F32%2F60%2F98%2F39326098-aa8a-486b-9d7f-25321c6287b7/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::309e1109-578b-421a-8ce9-ae8f9348aa79/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fce%2F96%2F26%2F32%2Fce962632-9a47-4c57-872f-860b1be28deb/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::310cc969-2613-443b-ac22-c0d1f327d008/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F5a%2Fc4%2F11%2Fe2%2F5ac411e2-6eb4-49c0-adec-a1a76f365b92/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::31209a8f-4792-4a7f-9c73-a52443ebdead/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F1f%2F5e%2F4a%2F7f%2F1f5e4a7f-1706-48e3-8f64-f9b45b12c158/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::31a515c2-6100-44d4-be5f-db3346ed3e87/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F63%2Ff0%2F8a%2F76%2F63f08a76-fffc-4d64-a23f-407f7d92dec8/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::33c7c2fa-1a42-4389-97b7-b40f102cbdde/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F33%2F31%2F26%2F03%2F33312603-b70f-4289-a433-5dcb63476129/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::345a0c88-4ae8-4dcc-81b6-8f2ec43ed57c/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F21%2F74%2F32%2F84%2F21743284-f513-473c-8f7f-8b7f1ac5c8e9/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::3541bfd0-5685-4dfd-ac70-fefbc359d937/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F3e%2F00%2Ff7%2F93%2F3e00f793-3f17-43c0-9eaf-abf0ad51da69/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::35e44152-a14d-493d-be17-8bb0fb043273/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F07%2F94%2F2b%2F65%2F07942b65-8e95-4f5d-9f51-878fa687b17c/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::36382390-9eea-42e5-a721-e0a736f3014d/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F4d%2Ff6%2Fc3%2F23%2F4df6c323-da7f-4a38-a736-75546f482ef7/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::36d4fbec-44fc-43f7-a659-cdf52856586e/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F94%2Fa4%2F0f%2F1a%2F94a40f1a-411f-4c21-b00a-befbdf615145/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::3763ae5e-b2f8-4b25-98b6-8b6179a96da7/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fce%2F24%2Fc1%2F81%2Fce24c181-2354-4324-92de-d21f7b936180/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::37905436-f1f0-4dcb-94fc-a9c74de0d4f0/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F8c%2F8e%2F6f%2F4a%2F8c8e6f4a-fb0b-4b27-b367-c1e2d236743b/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::383e7d9c-b0bf-4c41-a144-3eca23e44951/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2Fdb%2F16%2F9c%2Ffb%2Fdb169cfb-2355-46ea-b02e-b65e9a35c9fd/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::38b6e27e-7ae2-41c2-8d9a-5a2396435ff2/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F52%2F14%2F37%2F72%2F52143772-0d90-45aa-9244-828de9d91157/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
https://iiif.lib.umd.edu/manifests/fcrepo:pcdm::39637694-c831-43d9-93d0-510f8a034cb4/manifest,1,"https://iiif.lib.umd.edu/images/fcrepo:pcdm%2F63%2Fd3%2F07%2F0e%2F63d3070e-4b35-4079-b448-8ffb8ce06832/full/200,/0/default.jpg",,http://rightsstatements.org/vocab/NoC-US/1.0/
